date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:02:48	830988/830988	---M-Z	200	added ('OK')	text/html	etag:%22cae0c-6101315322334-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-leave.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-leave.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:49	800233/800233	---M-Z	200	added ('OK')	text/html	etag:%22c35e9-610131531f453-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-create-leave.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-create-leave.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:49	826956/826956	---M-Z	200	added ('OK')	text/html	etag:%22c9e4c-610131531e4b3-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-attendance.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-attendance.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:49	848480/848480	---M-Z	200	added ('OK')	text/html	etag:%22cf260-610131531e4b3-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-attendance-main.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-attendance-main.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:49	814377/814377	---M-Z	200	added ('OK')	text/html	etag:%22c6d29-61013153203f3-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-department.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-department.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:49	832796/832796	---M-Z	200	added ('OK')	text/html	etag:%22cb51c-6101315325215-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-sales-estimates.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-sales-estimates.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:50	812762/812762	---M-Z	200	added ('OK')	text/html	etag:%22c66da-61013153261b6-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-sales-payments.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-sales-payments.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:50	839812/839812	---M-Z	200	added ('OK')	text/html	etag:%22cd084-6101315325215-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-sales-expenses.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-sales-expenses.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:50	862622/862622	---M-Z	200	added ('OK')	text/html	etag:%22d299e-6101315324275-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-payroll-employee-salary.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-payroll-employee-salary.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:50	798189/798189	---M-Z	200	added ('OK')	text/html	etag:%22c2ded-6101315324275-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-payroll-payslip.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-payroll-payslip.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:51	802583/802583	---M-Z	200	added ('OK')	text/html	etag:%22c3f17-61013153232d4-gzip%22	https://themesdesign.in/tailwick/html/apps-hr-payroll-create-payslip.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-hr-payroll-create-payslip.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:51	814287/814287	---M-Z	200	added ('OK')	text/html	etag:%22c6ccf-61013153280f6-gzip%22	https://themesdesign.in/tailwick/html/apps-notes.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-notes.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:51	833688/833688	---MCZ	200	added ('OK')	text/html	etag:%22cb898-610131532a037-gzip%22	https://themesdesign.in/tailwick/html/apps-social-friends.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-social-friends.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:51	852242/852242	---MCZ	200	added ('OK')	text/html	etag:%22d0112-6101315329097-gzip%22	https://themesdesign.in/tailwick/html/apps-social-event.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-social-event.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:51	816275/816275	---MCZ	200	added ('OK')	text/html	etag:%22c7493-610131532afd8-gzip%22	https://themesdesign.in/tailwick/html/apps-social-video.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-social-video.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:52	831135/831135	---MCZ	200	added ('OK')	text/html	etag:%22cae9f-610131532a037-gzip%22	https://themesdesign.in/tailwick/html/apps-social-marketplace.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-social-marketplace.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:52	826666/826666	---MCZ	200	added ('OK')	text/html	etag:%22c9d2a-6101315327156-gzip%22	https://themesdesign.in/tailwick/html/apps-invoice-list.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-invoice-list.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:52	835293/835293	---M-Z	200	added ('OK')	text/html	etag:%22cbedd-6101315327156-gzip%22	https://themesdesign.in/tailwick/html/apps-invoice-add-new.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-invoice-add-new.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:52	815711/815711	---M-Z	200	added ('OK')	text/html	etag:%22c725f-6101315327156-gzip%22	https://themesdesign.in/tailwick/html/apps-invoice-overview.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-invoice-overview.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:53	881900/881900	---M-Z	200	added ('OK')	text/html	etag:%22d74ec-610131532bf78-gzip%22	https://themesdesign.in/tailwick/html/apps-users-list.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-users-list.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:53	860812/860812	---M-Z	200	added ('OK')	text/html	etag:%22d228c-610131532afd8-gzip%22	https://themesdesign.in/tailwick/html/apps-users-grid.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/apps-users-grid.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:53	12217/12217	---M-Z	200	added ('OK')	text/html	etag:%222fb9-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-login-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-login-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:53	7942/7942	---M-Z	200	added ('OK')	text/html	etag:%221f06-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-login-cover.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-login-cover.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:53	14176/14176	---M-Z	200	added ('OK')	text/html	etag:%223760-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-login-boxed.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-login-boxed.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:54	39893/39893	---M-Z	200	added ('OK')	text/html	etag:%229bd5-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-login-modern.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-login-modern.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:54	12080/12080	---M-Z	200	added ('OK')	text/html	etag:%222f30-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-register-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-register-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:54	7856/7856	---M-Z	200	added ('OK')	text/html	etag:%221eb0-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-register-cover.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-register-cover.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:54	19390/19390	---M-Z	200	added ('OK')	text/html	etag:%224bbe-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-register-boxed.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-register-boxed.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:54	39977/39977	---M-Z	200	added ('OK')	text/html	etag:%229c29-610131532fdfa-gzip%22	https://themesdesign.in/tailwick/html/auth-register-modern.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-register-modern.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:55	6982/6982	---M-Z	200	added ('OK')	text/html	etag:%221b46-60e916b4cf751-gzip%22	https://themesdesign.in/tailwick/html/auth-verify-email-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-verify-email-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:55	2838/2838	---M-Z	200	added ('OK')	text/html	etag:%22b16-60e916b4cf751-gzip%22	https://themesdesign.in/tailwick/html/auth-verify-email-cover.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-verify-email-cover.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:55	28905/28905	---M-Z	200	added ('OK')	text/html	etag:%2270e9-610131532fdfa-gzip%22	https://themesdesign.in/tailwick/html/auth-verify-email-modern.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-verify-email-modern.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:55	9834/9834	---M-Z	200	added ('OK')	text/html	etag:%22266a-60e916b4cf751-gzip%22	https://themesdesign.in/tailwick/html/auth-two-steps-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-two-steps-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:55	5673/5673	---M-Z	200	added ('OK')	text/html	etag:%221629-60e916b4cf751-gzip%22	https://themesdesign.in/tailwick/html/auth-two-steps-cover.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-two-steps-cover.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:56	11976/11976	---M-Z	200	added ('OK')	text/html	etag:%222ec8-610131532fdfa-gzip%22	https://themesdesign.in/tailwick/html/auth-two-steps-boxed.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-two-steps-boxed.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:56	31850/31850	---M-Z	200	added ('OK')	text/html	etag:%227c6a-610131532fdfa-gzip%22	https://themesdesign.in/tailwick/html/auth-two-steps-modern.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-two-steps-modern.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:56	6984/6984	---M-Z	200	added ('OK')	text/html	etag:%221b48-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-logout-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-logout-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:56	2888/2888	---M-Z	200	added ('OK')	text/html	etag:%22b48-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-logout-cover.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-logout-cover.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:57	8931/8931	---M-Z	200	added ('OK')	text/html	etag:%2222e3-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-logout-boxed.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-logout-boxed.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:57	28922/28922	---M-Z	200	added ('OK')	text/html	etag:%2270fa-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-logout-modern.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-logout-modern.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:57	7997/7997	---M-Z	200	added ('OK')	text/html	etag:%221f3d-60e916b4cf751-gzip%22	https://themesdesign.in/tailwick/html/auth-reset-password-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-reset-password-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:57	3848/3848	---M-Z	200	added ('OK')	text/html	etag:%22f08-60e916b4cf751-gzip%22	https://themesdesign.in/tailwick/html/auth-reset-password-cover.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-reset-password-cover.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:57	10028/10028	---M-Z	200	added ('OK')	text/html	etag:%22272c-610131532fdfa-gzip%22	https://themesdesign.in/tailwick/html/auth-reset-password-boxed.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-reset-password-boxed.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:58	24574/24574	---M-Z	200	added ('OK')	text/html	etag:%225ffe-60e916b4cf751-gzip%22	https://themesdesign.in/tailwick/html/auth-reset-password-modern.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-reset-password-modern.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:58	9061/9061	---M-Z	200	added ('OK')	text/html	etag:%222365-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-create-password-basic.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-create-password-basic.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:58	4926/4926	---M-Z	200	added ('OK')	text/html	etag:%22133e-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-create-password-cover.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-create-password-cover.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:58	11170/11170	---M-Z	200	added ('OK')	text/html	etag:%222ba2-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-create-password-boxed.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-create-password-boxed.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:58	25699/25699	---M-Z	200	added ('OK')	text/html	etag:%226463-610131532ee59-gzip%22	https://themesdesign.in/tailwick/html/auth-create-password-modern.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/auth-create-password-modern.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:59	941139/941139	---MCZ	200	added ('OK')	text/html	etag:%22e5c53-610131534c325-gzip%22	https://themesdesign.in/tailwick/html/pages-account.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-account.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:59	847381/847381	---MCZ	200	added ('OK')	text/html	etag:%22cee15-610131534c325-gzip%22	https://themesdesign.in/tailwick/html/pages-account-settings.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-account-settings.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:59	815310/815310	---M-Z	200	added ('OK')	text/html	etag:%22c70ce-610131534e266-gzip%22	https://themesdesign.in/tailwick/html/pages-pricing.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-pricing.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:02:59	801040/801040	---M-Z	200	added ('OK')	text/html	etag:%22c3910-610131534d2c5-gzip%22	https://themesdesign.in/tailwick/html/pages-faqs.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-faqs.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
11:03:00	802317/802317	---M-Z	200	added ('OK')	text/html	etag:%22c3e0d-610131534c325-gzip%22	https://themesdesign.in/tailwick/html/pages-contact-us.html	C:/Users/user/Downloads/Pentagon%20Dashboard/themesdesign.in/tailwick/html/pages-contact-us.html	(from https://themesdesign.in/tailwick/html/dashboards-analytics.html)
